file	assestment	status	dneresult	dneurl	efqresult	efqurl	language	context	target	note	
../../TPTP-v7.3.0/Problems/SYN/SYN204-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN503-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN093-1.002.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf	(~u_1),(u_2|p_1_2|~p_2_2|~p_1_1),(p_1_2|~u_2),(u_3|p_1_2|~q_2_2|~q_1_1),(p_1_2|~u_3),(u_4|q_1_2|~p_2_2|~q_1_1),(q_1_2|~u_4),(u_5|q_1_2|~q_2_2|~p_1_1),(q_1_2|~u_5),(u_6|p_1_1|~p_1_2),(p_1_1|~u_6),(u_7|q_1_1|~q_1_2),(q_1_1|~u_7),(u_8|p_2_2|~p_1_2),(p_2_2|~u_8),(u_9|q_2_2|~q_1_2),(q_2_2|~u_9),(u_10|p_1_1),(p_1_1|~u_10),(u_11|q_1_1),(q_1_1|~u_11),(u_12|p_2_2),(p_2_2|~u_12),(u_13|q_2_2),(q_2_2|~u_13),(~u_1),(u_2|p_1_2|~p_2_2|~p_1_1),(p_1_2|~u_2),(u_3|p_1_2|~q_2_2|~q_1_1),(p_1_2|~u_3),(u_4|q_1_2|~p_2_2|~q_1_1),(q_1_2|~u_4),(u_5|q_1_2|~q_2_2|~p_1_1),(q_1_2|~u_5),(u_6|p_1_1|~p_1_2),(p_1_1|~u_6),(u_7|q_1_1|~q_1_2),(q_1_1|~u_7),(u_8|p_2_2|~p_1_2),(p_2_2|~u_8),(u_9|q_2_2|~q_1_2),(q_2_2|~u_9),(u_10|p_1_1),(p_1_1|~u_10),(u_11|q_1_1),(q_1_1|~u_11),(u_12|p_2_2),(p_2_2|~u_12),(u_13|q_2_2),(q_2_2|~u_13)				
../../TPTP-v7.3.0/Problems/SYN/SYN907-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN560-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN321+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(?[X,Y]:((?[Z]:big_f(X,Z)=>![Z]:big_g(X,Z))=>(![Z]:(big_g(Z,Z)=>big_f(Z,Y))=>(big_f(X,Y)<=>![Z]:big_g(X,Z)))))			
../../TPTP-v7.3.0/Problems/SYN/SYN487-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN593-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN098-1.002.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf	(~u_1),(u_2|p_0|~p_1|~p_2),(p_0|~u_2),(u_3|p_0|~q_1|~q_2),(p_0|~u_3),(u_4|p_1|~p_2|~p_3),(p_1|~u_4),(u_5|p_1|~q_2|~q_3),(p_1|~u_5),(u_6|q_0|~p_1|~q_2),(q_0|~u_6),(u_7|q_0|~q_1|~p_2),(q_0|~u_7),(u_8|q_1|~p_2|~q_3),(q_1|~u_8),(u_9|q_1|~q_2|~p_3),(q_1|~u_9),(u_10|p_3|~p_1),(p_3|~u_10),(u_11|p_4|~p_2),(p_4|~u_11),(u_12|q_3|~q_1),(q_3|~u_12),(u_13|q_4|~q_2),(q_4|~u_13),(u_14|p_2),(p_2|~u_14),(u_15|p_3),(p_3|~u_15),(u_16|q_2),(q_2|~u_16),(u_17|q_3),(q_3|~u_17),(~sym_u_1|sym_p_0|sym_q_0),(sym_u_1),(~sym_u_2|~sym_p_0|sym_p_1|sym_p_2),(~sym_p_0|sym_u_2),(~sym_u_3|~sym_p_0|sym_q_1|sym_q_2),(~sym_p_0|sym_u_3),(~sym_u_4|~sym_p_1|sym_p_2|sym_p_3),(~sym_p_1|sym_u_4),(~sym_u_5|~sym_p_1|sym_q_2|sym_q_3),(~sym_p_1|sym_u_5),(~sym_u_6|~sym_q_0|sym_p_1|sym_q_2),(~sym_q_0|sym_u_6),(~sym_u_7|~sym_q_0|sym_q_1|sym_p_2),(~sym_q_0|sym_u_7),(~sym_u_8|~sym_q_1|sym_p_2|sym_q_3),(~sym_q_1|sym_u_8),(~sym_u_9|~sym_q_1|sym_q_2|sym_p_3),(~sym_q_1|sym_u_9),(~sym_u_10|~sym_p_3|sym_p_1),(~sym_p_3|sym_u_10),(~sym_u_11|~sym_p_4|sym_p_2),(~sym_p_4|sym_u_11),(~sym_u_12|~sym_q_3|sym_q_1),(~sym_q_3|sym_u_12),(~sym_u_13|~sym_q_4|sym_q_2),(~sym_q_4|sym_u_13),(~sym_u_14|~sym_p_2),(~sym_p_2|sym_u_14),(~sym_u_15|~sym_p_3),(~sym_p_3|sym_u_15),(~sym_u_16|~sym_q_2),(~sym_q_2|sym_u_16),(~sym_u_17|~sym_q_3),(~sym_q_3|sym_u_17),(~u_1),(u_2|p_0|~p_1|~p_2),(p_0|~u_2),(u_3|p_0|~q_1|~q_2),(p_0|~u_3),(u_4|p_1|~p_2|~p_3),(p_1|~u_4),(u_5|p_1|~q_2|~q_3),(p_1|~u_5),(u_6|q_0|~p_1|~q_2),(q_0|~u_6),(u_7|q_0|~q_1|~p_2),(q_0|~u_7),(u_8|q_1|~p_2|~q_3),(q_1|~u_8),(u_9|q_1|~q_2|~p_3),(q_1|~u_9),(u_10|p_3|~p_1),(p_3|~u_10),(u_11|p_4|~p_2),(p_4|~u_11),(u_12|q_3|~q_1),(q_3|~u_12),(u_13|q_4|~q_2),(q_4|~u_13),(u_14|p_2),(p_2|~u_14),(u_15|p_3),(p_3|~u_15),(u_16|q_2),(q_2|~u_16),(u_17|q_3),(q_3|~u_17),(~sym_u_1|sym_p_0|sym_q_0),(sym_u_1),(~sym_u_2|~sym_p_0|sym_p_1|sym_p_2),(~sym_p_0|sym_u_2),(~sym_u_3|~sym_p_0|sym_q_1|sym_q_2),(~sym_p_0|sym_u_3),(~sym_u_4|~sym_p_1|sym_p_2|sym_p_3),(~sym_p_1|sym_u_4),(~sym_u_5|~sym_p_1|sym_q_2|sym_q_3),(~sym_p_1|sym_u_5),(~sym_u_6|~sym_q_0|sym_p_1|sym_q_2),(~sym_q_0|sym_u_6),(~sym_u_7|~sym_q_0|sym_q_1|sym_p_2),(~sym_q_0|sym_u_7),(~sym_u_8|~sym_q_1|sym_p_2|sym_q_3),(~sym_q_1|sym_u_8),(~sym_u_9|~sym_q_1|sym_q_2|sym_p_3),(~sym_q_1|sym_u_9),(~sym_u_10|~sym_p_3|sym_p_1),(~sym_p_3|sym_u_10),(~sym_u_11|~sym_p_4|sym_p_2),(~sym_p_4|sym_u_11),(~sym_u_12|~sym_q_3|sym_q_1),(~sym_q_3|sym_u_12),(~sym_u_13|~sym_q_4|sym_q_2),(~sym_q_4|sym_u_13),(~sym_u_14|~sym_p_2),(~sym_p_2|sym_u_14),(~sym_u_15|~sym_p_3),(~sym_p_3|sym_u_15),(~sym_u_16|~sym_q_2),(~sym_q_2|sym_u_16),(~sym_u_17|~sym_q_3),(~sym_q_3|sym_u_17)				
../../TPTP-v7.3.0/Problems/SYN/SYN794-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN399+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(![X]:(f(X)<=>p)=>(![Y]:f(Y)<=>p))			
../../TPTP-v7.3.0/Problems/SYN/SYN915-1.p		Unsatisfiable	NO	DTS/Alligator/AlexHappy/output/SYN915-1_dts.html	UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN413+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(![Z]:?[Y]:![X]:(f(X,Y)<=>(f(X,Z)&~f(X,X)))=>~(?[V]:![U]:f(U,V)))			
../../TPTP-v7.3.0/Problems/SYN/SYN341+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(?[X1]:![X2]:?[X3]:![X4]:(big_f(X1,X2,X3)=>big_f(X2,X3,X4)))			
../../TPTP-v7.3.0/Problems/SYN/SYN692-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN375+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(![X]:(big_p(X)<=>?[Y]:big_p(Y))<=>(![X]:big_p(X)<=>?[Y]:big_p(Y)))			
../../TPTP-v7.3.0/Problems/SYN/SYN769-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN534+1.p		CounterSatisfiable	UNKNOWN		UNKNOWN		fof		(~((c2_0|(ndr1_0&~c2_1(a471)&~c4_1(a471))|~c1_0)&(~c3_0|![U]:(ndr1_0=>(c3_1(U)|c5_1(U)))|c1_0)&(c3_0|c1_0|~c5_0)&((ndr1_0&~c1_1(a472)&c5_1(a472)&ndr1_1(a472)&~c5_2(a472,a473)&~c3_2(a472,a473))|(ndr1_0&![V]:(ndr1_1(a474)=>(c4_2(a474,V)|~c3_2(a474,V)))&![W]:(ndr1_1(a474)=>(~c5_2(a474,W)|c1_2(a474,W)|~c4_2(a474,W)))&ndr1_1(a474)&~c5_2(a474,a475)&c2_2(a474,a475)))&(~c2_0|~c3_0)&(c4_0|~c2_0|![X]:(ndr1_0=>(![Y]:(ndr1_1(X)=>(c3_2(X,Y)|~c4_2(X,Y)|c5_2(X,Y)))|~c3_1(X)|(ndr1_1(X)&~c3_2(X,a476)&~c1_2(X,a476)&~c5_2(X,a476)))))&(![Z]:(ndr1_0=>(c2_1(Z)|~c4_1(Z)|~c1_1(Z)))|![X1]:(ndr1_0=>(c5_1(X1)|(ndr1_1(X1)&~c2_2(X1,a477)&c5_2(X1,a477)&c1_2(X1,a477))|~c2_1(X1)))|(ndr1_0&~c2_1(a478)&![X2]:(ndr1_1(a478)=>(~c2_2(a478,X2)|~c1_2(a478,X2)|~c4_2(a478,X2)))&c1_1(a478)))&(c4_0|(ndr1_0&c5_1(a479)&![X3]:(ndr1_1(a479)=>(~c1_2(a479,X3)|~c5_2(a479,X3)|~c2_2(a479,X3))))|~c3_0)&((ndr1_0&ndr1_1(a480)&~c4_2(a480,a481)&c1_2(a480,a481)&c2_2(a480,a481)&~c5_1(a480))|c5_0|![X4]:(ndr1_0=>(c2_1(X4)|![X5]:(ndr1_1(X4)=>(~c5_2(X4,X5)|~c3_2(X4,X5)|c4_2(X4,X5)))|![X6]:(ndr1_1(X4)=>(~c5_2(X4,X6)|c2_2(X4,X6)|~c4_2(X4,X6))))))&(![X7]:(ndr1_0=>(![X8]:(ndr1_1(X7)=>(~c1_2(X7,X8)|~c4_2(X7,X8)|~c2_2(X7,X8)))|c4_1(X7)|![X9]:(ndr1_1(X7)=>(c1_2(X7,X9)|c5_2(X7,X9)|~c4_2(X7,X9)))))|![X10]:(ndr1_0=>(c1_1(X10)|(ndr1_1(X10)&c3_2(X10,a482)&c1_2(X10,a482)&~c4_2(X10,a482))|~c2_1(X10)))|~c3_0)&(c5_0|c1_0)&(![X11]:(ndr1_0=>((ndr1_1(X11)&c3_2(X11,a483)&c2_2(X11,a483)&c1_2(X11,a483))|~c2_1(X11)))|c4_0|~c2_0)&((ndr1_0&![X12]:(ndr1_1(a484)=>c4_2(a484,X12))&~c3_1(a484)&~c1_1(a484))|(ndr1_0&ndr1_1(a485)&c3_2(a485,a486)&c2_2(a485,a486)&c5_2(a485,a486)&c2_1(a485)&c4_1(a485))|c2_0)&(![X13]:(ndr1_0=>(c1_1(X13)|~c3_1(X13)|![X14]:(ndr1_1(X13)=>(~c1_2(X13,X14)|c5_2(X13,X14)|~c3_2(X13,X14)))))|~c5_0|c2_0)&(![X15]:(ndr1_0=>(![X16]:(ndr1_1(X15)=>(~c2_2(X15,X16)|~c5_2(X15,X16)|~c4_2(X15,X16)))|c4_1(X15)|c1_1(X15)))|![X17]:(ndr1_0=>c2_1(X17))|c4_0)&(c3_0|![X18]:(ndr1_0=>(c1_1(X18)|c3_1(X18)))|c5_0)&(~c5_0|(ndr1_0&![X19]:(ndr1_1(a487)=>(~c2_2(a487,X19)|c4_2(a487,X19)|~c5_2(a487,X19)))&~c2_1(a487))|(ndr1_0&c4_1(a488)&![X20]:(ndr1_1(a488)=>(c1_2(a488,X20)|c4_2(a488,X20)))&c2_1(a488)))&(c3_0|~c5_0|![X21]:(ndr1_0=>(c2_1(X21)|(ndr1_1(X21)&c3_2(X21,a489)&c5_2(X21,a489)&~c2_2(X21,a489))|(ndr1_1(X21)&c1_2(X21,a490)&~c3_2(X21,a490)))))&(![X22]:(ndr1_0=>(~c3_1(X22)|c4_1(X22)|~c5_1(X22)))|c5_0|~c2_0)&((ndr1_0&c3_1(a491)&c5_1(a491))|c3_0)))			
../../TPTP-v7.3.0/Problems/SYN/SYN776-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN754-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN397+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(~(?[X]:f(X))<=>![Y]:~f(Y))			
../../TPTP-v7.3.0/Problems/SYN/SYN751-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN589-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN152-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN118-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN525-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN674-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN045+1.p		Theorem	YES	DTS/Alligator/AlexHappy/output/SYN045+1_dts.html	UNKNOWN		fof		((p|(q&r))<=>((p|q)&(p|r)))			
../../TPTP-v7.3.0/Problems/SYN/SYN059-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf	(big_f(a)),(big_g(b)),(big_f(a)),(big_g(b))				
../../TPTP-v7.3.0/Problems/SYN/SYN146-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN198-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN573-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN332-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN986+1.000.p		Theorem	UNKNOWN		UNKNOWN		fof		(?[Z0]:r(zero,zero,Z0))			
../../TPTP-v7.3.0/Problems/SYN/SYN852-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN658-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN649-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN083-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf	(f(X,f(Y,Z))=f(f(X,Y),Z)),(f(X,f(Y,Z))=f(f(X,Y),Z))				
../../TPTP-v7.3.0/Problems/SYN/SYN953+1.p		Theorem	YES	DTS/Alligator/AlexHappy/output/SYN953+1_dts.html	UNKNOWN		fof		(![X]:(p(X)=>q(X))=>(![X]:p(X)=>![X]:q(X)))			
../../TPTP-v7.3.0/Problems/SYN/SYN970+1.p		Theorem	YES	DTS/Alligator/AlexHappy/output/SYN970+1_dts.html	UNKNOWN		fof		(![A,B]:?[X,Y]:((p(X)=>r(Y))=>(p(A)=>r(B))))			
../../TPTP-v7.3.0/Problems/SYN/SYN719-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN936+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(![X]:(c=>p(X))<=>(c=>![X]:p(X)))			
../../TPTP-v7.3.0/Problems/SYN/SYN354+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(![X1,X2]:?[Y1,Y2]:![Z]:(big_f(X1,X2)=>(big_g(X1,X2)=>(((big_g(X2,Z)<=>big_g(Y2,Z))=>(big_f(Y1,Y2)=>big_f(X2,Y2)))=>((big_g(X2,Z)<=>big_g(Y1,Z))=>(big_f(X1,Y1)&big_f(X2,Y1)&big_f(Y1,Y2)))))))			
../../TPTP-v7.3.0/Problems/SYN/SYN441-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN863-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN334-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN265-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN555-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN003-1.006.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN720-1.p		Satisfiable	UNKNOWN		UNKNOWN					found nothing to prove		
../../TPTP-v7.3.0/Problems/SYN/SYN474-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN986-10.006.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf	(ifeq(A,A,B,C)=B),(r(Y,zero,succ(Y))=true),(ifeq(r(Z,X,Z1),true,ifeq(r(Y,X,Z),true,r(Y,succ(X),Z1),true),true)=true),(ifeq(A,A,B,C)=B),(r(Y,zero,succ(Y))=true),(ifeq(r(Z,X,Z1),true,ifeq(r(Y,X,Z),true,r(Y,succ(X),Z1),true),true)=true)				
../../TPTP-v7.3.0/Problems/SYN/SYN513-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN087-1.003.p		Satisfiable	UNKNOWN		UNKNOWN		cnf	(p_0|~p_1|~p_2),(p_0|~q_1|~q_2),(p_1|~p_2|~p_3),(p_1|~q_2|~q_3),(p_2|~p_3|~p_4),(p_2|~q_3|~q_4),(p_3|~p_4|~p_5),(p_3|~q_4|~q_5),(q_0|~p_1|~q_2),(q_0|~q_1|~p_2),(q_1|~p_2|~q_3),(q_1|~q_2|~p_3),(q_2|~p_3|~q_4),(q_2|~q_3|~p_4),(q_3|~p_4|~q_5),(q_3|~q_4|~p_5),(p_5|~p_2),(p_6|~p_3),(q_5|~q_2),(q_6|~q_3),(p_0|~p_1|~p_2),(p_0|~q_1|~q_2),(p_1|~p_2|~p_3),(p_1|~q_2|~q_3),(p_2|~p_3|~p_4),(p_2|~q_3|~q_4),(p_3|~p_4|~p_5),(p_3|~q_4|~q_5),(q_0|~p_1|~q_2),(q_0|~q_1|~p_2),(q_1|~p_2|~q_3),(q_1|~q_2|~p_3),(q_2|~p_3|~q_4),(q_2|~q_3|~p_4),(q_3|~p_4|~q_5),(q_3|~q_4|~p_5),(p_5|~p_2),(p_6|~p_3),(q_5|~q_2),(q_6|~q_3)				
../../TPTP-v7.3.0/Problems/SYN/SYN494-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN945+1.p		Theorem	YES	DTS/Alligator/AlexHappy/output/SYN945+1_dts.html	UNKNOWN		fof		(![X]:p(X)=>![A,B]:(p(A)&p(B)))			
../../TPTP-v7.3.0/Problems/SYN/SYN496+1.p		CounterSatisfiable	UNKNOWN		UNKNOWN		fof		(~((~hskp0|(ndr1_0&~c1_1(a81)&~c3_1(a81)&~c0_1(a81)))&(~hskp1|(ndr1_0&~c3_1(a83)&c2_1(a83)&~c1_1(a83)))&(~hskp2|(ndr1_0&c1_1(a85)&~c0_1(a85)&~c3_1(a85)))&(~hskp3|(ndr1_0&c1_1(a87)&c2_1(a87)&~c3_1(a87)))&(~hskp4|(ndr1_0&~c2_1(a88)&~c0_1(a88)&~c1_1(a88)))&(~hskp5|(ndr1_0&c3_1(a79)&c1_1(a79)&c2_1(a79)))&(~hskp6|(ndr1_0&c3_1(a80)&c0_1(a80)&c1_1(a80)))&(~hskp7|(ndr1_0&~c3_1(a82)&c1_1(a82)&c2_1(a82)))&(~hskp8|(ndr1_0&~c2_1(a84)&c3_1(a84)&c1_1(a84)))&(~hskp9|(ndr1_0&~c3_1(a86)&c0_1(a86)&c2_1(a86)))&(~hskp10|(ndr1_0&~c0_1(a89)&~c2_1(a89)&c1_1(a89)))&(![U]:(ndr1_0=>(~c0_1(U)|~c2_1(U)|c3_1(U)))|![V]:(ndr1_0=>(c2_1(V)|c1_1(V)|c3_1(V)))|hskp5)&(hskp6|hskp0|hskp7)&(hskp1|hskp8|![W]:(ndr1_0=>(c0_1(W)|c3_1(W)|~c2_1(W))))&(![X]:(ndr1_0=>(c2_1(X)|c1_1(X)|c3_1(X)))|![Y]:(ndr1_0=>(c3_1(Y)|~c1_1(Y)|~c2_1(Y)))|![Z]:(ndr1_0=>(~c3_1(Z)|c1_1(Z)|~c0_1(Z))))&(hskp2|![X1]:(ndr1_0=>(c1_1(X1)|c2_1(X1)|c0_1(X1)))|![X2]:(ndr1_0=>(~c1_1(X2)|~c2_1(X2)|c0_1(X2))))&(![X3]:(ndr1_0=>(~c0_1(X3)|~c1_1(X3)|~c2_1(X3)))|![X4]:(ndr1_0=>(~c1_1(X4)|~c0_1(X4)|c3_1(X4)))|hskp9)&(![X5]:(ndr1_0=>(~c2_1(X5)|c3_1(X5)|c1_1(X5)))|hskp3|![X6]:(ndr1_0=>(c2_1(X6)|c0_1(X6)|c3_1(X6))))&(hskp4|hskp10|hskp1)))			
../../TPTP-v7.3.0/Problems/SYN/SYN382+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(![Z]:?[X]:(![Y]:big_p(X,Y)|big_q(X,Z))=>![Y]:?[X]:(big_p(X,Y)|big_q(X,Y)))			
../../TPTP-v7.3.0/Problems/SYN/SYN930+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(![X]:(p(X)|c)<=>(![X]:p(X)|c))			
../../TPTP-v7.3.0/Problems/SYN/SYN977+1.p		Theorem	UNKNOWN		UNKNOWN		fof		((a<=>b)|a|b)			
../../TPTP-v7.3.0/Problems/SYN/SYN717-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN083+1.p		Theorem	UNKNOWN		UNKNOWN		fof	(![X,Y,Z]:f(X,f(Y,Z))=f(f(X,Y),Z)),(![X,Y,Z]:f(X,f(Y,Z))=f(f(X,Y),Z))	(![X,Y,Z,W]:f(X,f(Y,f(Z,W)))=f(f(f(X,Y),Z),W))			
../../TPTP-v7.3.0/Problems/SYN/SYN380+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(![W]:~big_r(W,W)=>?[X,Y]:(~big_r(X,Y)&(big_q(Y,X)=>![Z]:big_q(Z,Z))))			
../../TPTP-v7.3.0/Problems/SYN/SYN536-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN529-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
