file	assestment	status	dneresult	dneurl	efqresult	efqurl	language	context	target	note	
../../TPTP-v7.3.0/Problems/SYN/SYN577-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN274-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN391+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(((p1|p2)&(~p1|p2)&(p1|~p2))=>~(~p1|~p2))			
../../TPTP-v7.3.0/Problems/SYN/SYN225-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN368+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(?[Y]:![X]:(big_p(Y)=>big_p(X)))			
../../TPTP-v7.3.0/Problems/SYN/SYN245-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN665-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN009-1.p		Unsatisfiable	UNKNOWN		UNKNOWN		cnf					
../../TPTP-v7.3.0/Problems/SYN/SYN333+1.p		Theorem	UNKNOWN		UNKNOWN		fof		(?[X,Y]:![Z]:(big_f(X,Y)=>(big_f(Y,Z)&big_f(Z,Z)&((big_f(X,Y)&big_g(X,Y))=>(big_g(X,Z)&big_g(Z,Z))))))			
../../TPTP-v7.3.0/Problems/SYN/SYN770-1.p		Satisfiable	UNKNOWN		UNKNOWN		cnf					
