word,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10
ジャブ,-0.1639141898606751,0.1192708895541228,0.2314623817045233,0.0308549176733274,-0.3795120903890301,0.296002015292537,-0.3739826125394733,0.020900380144335,-0.0103940829738769,0.1068755913822064
突き,-0.1639141898606751,0.1192708895541228,0.2314623817045233,0.0308549176733274,-0.3795120903890301,0.296002015292537,-0.3739826125394733,0.020900380144335,-0.0103940829738769,0.1068755913822064
カルポフ,0.043518110817005,-0.067880099496255,-0.5568543632614598,-0.0317162562709568,-0.0438600719163539,-0.2863592337578173,0.232342695241345,-0.0707330495593428,0.0910449496384081,-0.1041072160377126
ドイツ赤軍,0.0615196177159474,0.0241648317859748,0.4974376755991573,0.2367140988205796,-0.1173784533870474,0.2741448360306567,-0.0775641396155873,0.1562149207876934,-0.129157198521519,0.1529551584302542
横筋,-0.0047660157168286,0.1791651181589308,0.1297356652705824,0.0056804046775172,-0.0318293231794414,0.3201510877626534,-0.3371494163924973,0.2067230190400747,-0.3202418814448833,0.2380159871790512
岐路,-0.0047660157168286,0.1791651181589308,0.1297356652705824,0.0056804046775172,-0.0318293231794414,0.3201510877626534,-0.3371494163924973,0.2067230190400747,-0.3202418814448833,0.2380159871790512
余談,-0.0047660157168286,0.1791651181589308,0.1297356652705824,0.0056804046775172,-0.0318293231794414,0.3201510877626534,-0.3371494163924973,0.2067230190400747,-0.3202418814448833,0.2380159871790512
枝路,-0.0047660157168286,0.1791651181589308,0.1297356652705824,0.0056804046775172,-0.0318293231794414,0.3201510877626534,-0.3371494163924973,0.2067230190400747,-0.3202418814448833,0.2380159871790512
枝道,-0.0047660157168286,0.1791651181589308,0.1297356652705824,0.0056804046775172,-0.0318293231794414,0.3201510877626534,-0.3371494163924973,0.2067230190400747,-0.3202418814448833,0.2380159871790512
横道,-0.0047660157168286,0.1791651181589308,0.1297356652705824,0.0056804046775172,-0.0318293231794414,0.3201510877626534,-0.3371494163924973,0.2067230190400747,-0.3202418814448833,0.2380159871790512
マーサ・グレアム,0.0176491034430337,-0.1140764641937506,-0.4736959228214251,0.0745001136743375,-0.0060875224165258,-0.2009664454994202,0.2837020092083996,-0.0528578553227346,0.1336341447335446,-0.1972335337663081
エイ,0.1568027237537693,0.0240478847008203,-0.345018623216171,0.1540078097544571,0.0831410688956739,-0.1341229350730689,0.3423421956206991,-0.2169423973559111,0.11940241271723,0.0368148229638846
セネガ,0.1652604201662763,0.0508380181974072,-0.3563975089958177,0.0740958279593154,0.0825525338822825,-0.4645328905159556,0.2315638986614739,-0.154343226891971,0.0379350146741482,0.0541773657830513
グースベリー,0.1616974392229503,0.033649630839908,-0.34795369712746,0.0577304866140629,0.0904165883056711,-0.4293796821693311,0.2347265917459913,-0.1455203581816798,0.0424324693168524,0.0286267101296885
西洋酸塊,0.1616974392229503,0.033649630839908,-0.34795369712746,0.0577304866140629,0.0904165883056711,-0.4293796821693311,0.2347265917459913,-0.1455203581816798,0.0424324693168524,0.0286267101296885
グーズベリー,0.1616974392229503,0.033649630839908,-0.34795369712746,0.0577304866140629,0.0904165883056711,-0.4293796821693311,0.2347265917459913,-0.1455203581816798,0.0424324693168524,0.0286267101296885
西洋すぐり,0.1616974392229503,0.033649630839908,-0.34795369712746,0.0577304866140629,0.0904165883056711,-0.4293796821693311,0.2347265917459913,-0.1455203581816798,0.0424324693168524,0.0286267101296885
オオスグリ,0.1616974392229503,0.033649630839908,-0.34795369712746,0.0577304866140629,0.0904165883056711,-0.4293796821693311,0.2347265917459913,-0.1455203581816798,0.0424324693168524,0.0286267101296885
マルスグリ,0.1616974392229503,0.033649630839908,-0.34795369712746,0.0577304866140629,0.0904165883056711,-0.4293796821693311,0.2347265917459913,-0.1455203581816798,0.0424324693168524,0.0286267101296885
植物質,-0.0477138059845912,-0.2093924833442125,0.1436880000944606,-0.1182223914479655,0.0261211404613365,-0.2713292208266465,-0.1950688911184085,0.1601113869396638,0.1775272321853335,-0.1665190146912065
瀝青炭,-0.0554383545635886,-0.2764004048440869,0.1746364827066335,-0.1543112404167632,0.0326424715151013,-0.3597429302028131,-0.2485265155486033,0.2012477555102115,0.2340973098937755,-0.2201024014605181
ジャン・カルヴァン,0.0026902029194646,-0.0055478892222794,-0.4949222975063551,0.0091149530157066,-0.0798616411678807,-0.2337315871175186,0.255242199744163,0.0256926381014072,0.1393844140941507,-0.1412061103504572
禁足,-0.1386105253270179,0.0841092201326089,0.1742277479592999,0.0065774985899604,-0.2557141680110664,0.3635520744059345,-0.4037082833158433,-0.0095066067081336,-0.0498058247832279,0.0528740866182355
足留め,-0.1386105253270179,0.0841092201326089,0.1742277479592999,0.0065774985899604,-0.2557141680110664,0.3635520744059345,-0.4037082833158433,-0.0095066067081336,-0.0498058247832279,0.0528740866182355
抑留,-0.1386105253270179,0.0841092201326089,0.1742277479592999,0.0065774985899604,-0.2557141680110664,0.3635520744059345,-0.4037082833158433,-0.0095066067081336,-0.0498058247832279,0.0528740866182355
監禁,-0.1386105253270179,0.0841092201326089,0.1742277479592999,0.0065774985899604,-0.2557141680110664,0.3635520744059345,-0.4037082833158433,-0.0095066067081336,-0.0498058247832279,0.0528740866182355
拘束,-0.1386105253270179,0.0841092201326089,0.1742277479592999,0.0065774985899604,-0.2557141680110664,0.3635520744059345,-0.4037082833158433,-0.0095066067081336,-0.0498058247832279,0.0528740866182355
足止め,-0.1386105253270179,0.0841092201326089,0.1742277479592999,0.0065774985899604,-0.2557141680110664,0.3635520744059345,-0.4037082833158433,-0.0095066067081336,-0.0498058247832279,0.0528740866182355
ウラニウム,-0.1887435509790178,-0.0739183007837047,0.4146188700074819,-0.102712951299109,0.1018508473467221,-0.1263206808700566,-0.2309572925537497,0.2596605248228846,0.1316464268625689,-0.0834064589838197
ウラン,-0.1887435509790178,-0.0739183007837047,0.4146188700074819,-0.102712951299109,0.1018508473467221,-0.1263206808700566,-0.2309572925537497,0.2596605248228846,0.1316464268625689,-0.0834064589838197
デバリュエーション,-0.1613819801942397,0.1085704519798962,0.2189853919826469,0.0285521586735038,-0.3792254296964778,0.2662099113952602,-0.371436680162611,0.0101363846077857,-0.0166914052633177,0.1137728547188977
平価切り下げ,-0.1613819801942397,0.1085704519798962,0.2189853919826469,0.0285521586735038,-0.3792254296964778,0.2662099113952602,-0.371436680162611,0.0101363846077857,-0.0166914052633177,0.1137728547188977
平価切下げ,-0.1613819801942397,0.1085704519798962,0.2189853919826469,0.0285521586735038,-0.3792254296964778,0.2662099113952602,-0.371436680162611,0.0101363846077857,-0.0166914052633177,0.1137728547188977
シチュー,0.0263419204591408,-0.3185896111812217,0.0376978795502765,-0.1410276286281087,-0.0407675971881352,-0.2621176847424639,-0.2393395144734564,0.181043817237269,0.1862664564751546,-0.2141583426425795
鍋物,0.0263419204591408,-0.3185896111812217,0.0376978795502765,-0.1410276286281087,-0.0407675971881352,-0.2621176847424639,-0.2393395144734564,0.181043817237269,0.1862664564751546,-0.2141583426425795
ディナー,0.0648981519525351,0.0779524150341826,0.4725884056142606,0.2156707193923704,-0.0902560903669609,0.3070577837374453,-0.0937385916501026,0.164231188451668,-0.1127715907572323,0.1167163629075511
晩さん会,0.0648981519525351,0.0779524150341826,0.4725884056142606,0.2156707193923704,-0.0902560903669609,0.3070577837374453,-0.0937385916501026,0.164231188451668,-0.1127715907572323,0.1167163629075511
晩餐会,0.0648981519525351,0.0779524150341826,0.4725884056142606,0.2156707193923704,-0.0902560903669609,0.3070577837374453,-0.0937385916501026,0.164231188451668,-0.1127715907572323,0.1167163629075511
ディナーパーティ,0.0648981519525351,0.0779524150341826,0.4725884056142606,0.2156707193923704,-0.0902560903669609,0.3070577837374453,-0.0937385916501026,0.164231188451668,-0.1127715907572323,0.1167163629075511
ディナーパーティー,0.0648981519525351,0.0779524150341826,0.4725884056142606,0.2156707193923704,-0.0902560903669609,0.3070577837374453,-0.0937385916501026,0.164231188451668,-0.1127715907572323,0.1167163629075511
ソー川,0.1229746764040776,0.0520098274626261,-0.3745947088708264,0.1626290567400497,0.0854600450928694,-0.1709827362967826,0.3890396950317243,-0.2547159166259233,0.0880355206871518,0.0584139733297293
コーンスネーク,0.1723380390492347,0.0186070390343795,-0.3888872081398888,0.11276958789925,0.0946000303291923,-0.1638463683753575,0.3819848701096462,-0.2634222020402515,0.1178503184669745,0.0638020227226447
リケッチア症,-0.1734126287692983,0.1912463437125459,0.0914920924121613,0.1545171054667203,0.2272328526600965,0.4676229553805409,-0.0995209630012193,-0.011205593026848,-0.1782065982151876,0.1564914563803397
腸間膜,0.1404751538597428,-0.1345109437700948,-0.0491552144292943,-0.4465490381600993,-0.1908517032247186,-0.2554668873044695,-0.2294210767523065,0.1594511614063019,0.2013742485422895,-0.1199165895236773
ラッコ,0.1164061481926781,0.0529397335077621,-0.3785195662862293,0.1635301849549038,0.0902044019335911,-0.1760608798030427,0.3991728718697088,-0.2582763941067017,0.0906361391757076,0.0566125093399958
余慶,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
報答,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
利得,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
陽報,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
代償,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
恩賞,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
褒賞,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
特恵,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
特典,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
応報,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
利益,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
冥利,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
報い,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
報奨,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
メリット,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
報労,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
褒美,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
酬い,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
善報,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
報酬,-0.1066170223005724,0.2021099548722386,0.2036675436725042,0.2239540033389233,0.0786659937228733,0.4292196192936804,-0.2362037804182642,0.006550041348902,0.0221283933768885,0.2910179011332275
狐色,0.0298215043066957,0.0743278863909533,0.2193928301813304,0.1504311848453998,0.1289677195564292,0.407356453739576,-0.3261250654120468,0.0454782204230118,0.0621826436570497,0.2978248691819268
飴,0.0298215043066957,0.0743278863909533,0.2193928301813304,0.1504311848453998,0.1289677195564292,0.407356453739576,-0.3261250654120468,0.0454782204230118,0.0621826436570497,0.2978248691819268
枯色,0.0298215043066957,0.0743278863909533,0.2193928301813304,0.1504311848453998,0.1289677195564292,0.407356453739576,-0.3261250654120468,0.0454782204230118,0.0621826436570497,0.2978248691819268
飴色,0.0298215043066957,0.0743278863909533,0.2193928301813304,0.1504311848453998,0.1289677195564292,0.407356453739576,-0.3261250654120468,0.0454782204230118,0.0621826436570497,0.2978248691819268
黄褐色,0.0298215043066957,0.0743278863909533,0.2193928301813304,0.1504311848453998,0.1289677195564292,0.407356453739576,-0.3261250654120468,0.0454782204230118,0.0621826436570497,0.2978248691819268
枯れ色,0.0298215043066957,0.0743278863909533,0.2193928301813304,0.1504311848453998,0.1289677195564292,0.407356453739576,-0.3261250654120468,0.0454782204230118,0.0621826436570497,0.2978248691819268
あめ,0.0298215043066957,0.0743278863909533,0.2193928301813304,0.1504311848453998,0.1289677195564292,0.407356453739576,-0.3261250654120468,0.0454782204230118,0.0621826436570497,0.2978248691819268
狐,0.0298215043066957,0.0743278863909533,0.2193928301813304,0.1504311848453998,0.1289677195564292,0.407356453739576,-0.3261250654120468,0.0454782204230118,0.0621826436570497,0.2978248691819268
あめ色,0.0298215043066957,0.0743278863909533,0.2193928301813304,0.1504311848453998,0.1289677195564292,0.407356453739576,-0.3261250654120468,0.0454782204230118,0.0621826436570497,0.2978248691819268
気狂い,-0.097132693177226,0.2623444842745351,0.0550147768883392,0.1877130099496776,0.1997211913832225,0.4717521389866195,-0.1754357920942588,0.0281578960416177,-0.1079718106845345,0.2047532212949788
癲狂,-0.097132693177226,0.2623444842745351,0.0550147768883392,0.1877130099496776,0.1997211913832225,0.4717521389866195,-0.1754357920942588,0.0281578960416177,-0.1079718106845345,0.2047532212949788
気違い,-0.097132693177226,0.2623444842745351,0.0550147768883392,0.1877130099496776,0.1997211913832225,0.4717521389866195,-0.1754357920942588,0.0281578960416177,-0.1079718106845345,0.2047532212949788
瘋癲,-0.097132693177226,0.2623444842745351,0.0550147768883392,0.1877130099496776,0.1997211913832225,0.4717521389866195,-0.1754357920942588,0.0281578960416177,-0.1079718106845345,0.2047532212949788
気違,-0.097132693177226,0.2623444842745351,0.0550147768883392,0.1877130099496776,0.1997211913832225,0.4717521389866195,-0.1754357920942588,0.0281578960416177,-0.1079718106845345,0.2047532212949788
風癲,-0.097132693177226,0.2623444842745351,0.0550147768883392,0.1877130099496776,0.1997211913832225,0.4717521389866195,-0.1754357920942588,0.0281578960416177,-0.1079718106845345,0.2047532212949788
湯たんぽ,0.1987528279932514,-0.3243294839926047,0.0531886605659189,-0.275101647756679,0.2551325150768852,-0.1254242427849442,0.250545929189388,-0.271259329035645,0.0675669518469937,-0.1084495776106217
湯湯婆,0.1987528279932514,-0.3243294839926047,0.0531886605659189,-0.275101647756679,0.2551325150768852,-0.1254242427849442,0.250545929189388,-0.271259329035645,0.0675669518469937,-0.1084495776106217
チミン,-0.1962964890757398,-0.1285871524943323,0.3593530069375698,-0.1536019969499214,0.0388397046034615,-0.1514395255324365,-0.299211001224874,0.2974652334824554,0.1283229083621489,-0.0954214681920215
ストレンジクォーク,0.1985581088082057,-0.3819825965405208,-0.1269766323539446,0.2218157670401296,0.211586537889191,-0.0719566449190768,0.2967947089068106,-0.1134920951739714,0.2065196917264283,0.0115249060857293
横隔神経,0.1415066674813023,-0.136380642588362,-0.0486883241802269,-0.453689653893517,-0.1971088359344931,-0.2586082820025243,-0.2346154467941057,0.1567823480417151,0.2025739158209562,-0.1245709414264395
撥,0.254122404332093,-0.3246599183409608,0.0254389381225648,-0.291098506566369,0.2662985485492725,-0.1590199365535453,0.2039223687692315,-0.1541537272695153,0.0484099917536224,-0.1189323523705657
大量破壊兵器,0.0722734792046012,-0.0931435292706334,0.034428721525597,-0.088496692464744,0.0933632961634633,-0.0930309494754176,0.0799049412471718,0.0061576448482746,0.043462256017088,-0.0188428156022063
仮法,-0.0027833607816815,0.1052710399760849,0.2370802017670328,0.1493869843425352,0.1194127653349513,0.4069071280569015,-0.3308934387993876,0.0814141073388448,0.0402109789056888,0.2813674678360423
コウテイペンギン,0.1612458652331277,0.0419277117121955,-0.3912338412564285,0.0933663936816563,0.0846358951223894,-0.1811536048165842,0.4058621058796221,-0.2248889711905252,0.0733405099328985,0.0420696227334934
琴,0.2719276657664652,-0.2853300575052586,0.0388505535631613,-0.2494022466925695,0.2656754832276132,-0.1957263125523947,0.2712325304478081,-0.1061184093217571,0.1476714523960172,-0.0384298283355241
送油管,0.2133710974044216,-0.2092144974268028,-0.0100657355321591,-0.2425801360476771,0.2612563204802812,-0.2736825890853771,0.1835191441083829,-0.2862664029109055,-0.1567176680277023,-0.0905179013368484
オメガ,-0.0835930781393753,0.138453730515675,0.0381296311797851,0.0611964887401119,-0.0073984942098129,0.2307386653245522,-0.2720411668363908,0.2234024423724429,-0.358606428578215,0.367674043593643
フットボール選手,0.0436820057636697,-0.0940921205867898,-0.448086534986916,-0.0515398779900799,-0.0303073446884924,-0.246897421863561,0.1879711777305504,-0.0636171839021748,0.0999779485335857,-0.0926783503438757
フットボーラー,0.0436820057636697,-0.0940921205867898,-0.448086534986916,-0.0515398779900799,-0.0303073446884924,-0.246897421863561,0.1879711777305504,-0.0636171839021748,0.0999779485335857,-0.0926783503438757
ニジェールコンゴ語族,-0.0462826002196101,0.063467811134623,0.1226674226423543,0.128911580304897,0.0499217410498369,0.2530315580305992,-0.2455947335684822,0.1563538041342856,-0.3676569658470309,0.2853936262905839
トラッド,-0.097237524317363,0.1929213506530645,0.1336183473977507,-0.0664237914053594,0.0646239036571052,0.2685290979966453,-0.2837433860400346,0.1578462601457897,-0.3733682425100429,0.2744186386841317
クリムト,0.0231398336699184,-0.0664320930364898,-0.521144392457292,0.0448082595999566,-0.0268772156934462,-0.1733442492485621,0.262792379744838,-0.0459226411416643,0.0990845472231066,-0.1642658557307542
木挽き,0.0747050428348384,0.0902350993454495,-0.3875083812875234,-0.0143579126330215,0.0589577161310724,-0.2416547185558839,0.3157495821770593,-0.2780991622312991,0.1167942448705715,0.0935382839581032
トーガ,0.0997510948887421,-0.3300134157809298,-0.0207578238270615,-0.1134641353858703,0.2312589283548362,-0.1470402772565022,0.3203710643848108,-0.3309299083422634,0.0155569810087366,-0.0595084033746544
てこ鎖錠,0.2702549682494063,-0.292098246844255,0.0510033416087078,-0.2740829089518047,0.2515755099897446,-0.1932382817977518,0.2678838933548872,-0.1115232924414214,0.1313231850792609,-0.0284708992144719
時代,-0.2167467250441286,-0.095796574731938,0.1774743122782309,0.1947800810679125,0.064542563310836,0.2813357979699851,-0.2041659686026151,0.0722655892682478,-0.1383767192047647,0.0545164680841612
年代,-0.2167467250441286,-0.095796574731938,0.1774743122782309,0.1947800810679125,0.064542563310836,0.2813357979699851,-0.2041659686026151,0.0722655892682478,-0.1383767192047647,0.0545164680841612
世紀,-0.2167467250441286,-0.095796574731938,0.1774743122782309,0.1947800810679125,0.064542563310836,0.2813357979699851,-0.2041659686026151,0.0722655892682478,-0.1383767192047647,0.0545164680841612
エポック,-0.2167467250441286,-0.095796574731938,0.1774743122782309,0.1947800810679125,0.064542563310836,0.2813357979699851,-0.2041659686026151,0.0722655892682478,-0.1383767192047647,0.0545164680841612
古代,-0.2868942813153914,-0.1217580877428727,0.2234984797004724,0.2449673617055694,0.0826164967406614,0.3646218095243108,-0.2739222978452951,0.0924491925217679,-0.1814554513404968,0.0737563657604929
学報,0.2548892403374273,-0.3649019186623949,0.0695874924062154,-0.2449046346798948,0.2100063330175214,-0.1649720392002361,0.2458317429853489,-0.2653184927868402,0.1123822138817298,-0.021522403571458
技師,0.0135280866477608,-0.0571060190678799,-0.2106001285616731,0.0086473818643486,-0.0117606452598343,-0.1119732786589939,0.1151730228050068,-0.0124497200223144,0.0620198638743942,-0.0622793943630585
応用科学者,0.0135280866477608,-0.0571060190678799,-0.2106001285616731,0.0086473818643486,-0.0117606452598343,-0.1119732786589939,0.1151730228050068,-0.0124497200223144,0.0620198638743942,-0.0622793943630585
エンジニア,0.0135280866477608,-0.0571060190678799,-0.2106001285616731,0.0086473818643486,-0.0117606452598343,-0.1119732786589939,0.1151730228050068,-0.0124497200223144,0.0620198638743942,-0.0622793943630585
科学技術者,0.0135280866477608,-0.0571060190678799,-0.2106001285616731,0.0086473818643486,-0.0117606452598343,-0.1119732786589939,0.1151730228050068,-0.0124497200223144,0.0620198638743942,-0.0622793943630585
技術者,0.0135280866477608,-0.0571060190678799,-0.2106001285616731,0.0086473818643486,-0.0117606452598343,-0.1119732786589939,0.1151730228050068,-0.0124497200223144,0.0620198638743942,-0.0622793943630585
デフォレスト,0.02307750473684,-0.1095550318891681,-0.5003344058941811,0.0461641378744011,-0.0418447867106269,-0.233278636975164,0.2635658642280735,-0.0493495662054795,0.1357205030307396,-0.1394542207260149
バウンシングベティー,0.3051463429275156,-0.2939434078103684,0.0632848521967995,-0.313439883172502,0.2892835625702299,-0.1778671466143103,0.2905502050392035,-0.1187233080604294,0.114263273691884,-0.0087776104971499
バウンシングベティ,0.3051463429275156,-0.2939434078103684,0.0632848521967995,-0.313439883172502,0.2892835625702299,-0.1778671466143103,0.2905502050392035,-0.1187233080604294,0.114263273691884,-0.0087776104971499
お汁,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
汁,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
吸い物,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
御汁,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
吸いもの,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
漿液,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
割下,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
ポタージュ,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
煮汁,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
吸物,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
スープ,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
お付け,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
汁物,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
つゆ,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
付け汁,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
付汁,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
御付け,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
おつけ,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
汁もの,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
液,0.0240137848219245,-0.2899492254842056,0.0336998078063555,-0.1294117748509844,-0.0385846236588973,-0.2359602957297533,-0.2197463269567316,0.1652714874399706,0.168230232250539,-0.1932368837815139
ブイヨン,0.0330201287280455,-0.3640617621781258,0.0410163614079854,-0.1636003988593243,-0.0432976427666224,-0.3049941652100619,-0.2691279629326406,0.2053447375860826,0.2165220052265938,-0.2468968306850199
盛栄,-0.1051938675899325,0.2354232499993565,0.0597051818289244,0.2095572232710738,0.2037148918929249,0.472875900733558,-0.1530471375012792,0.0139191480832275,-0.1214039190641728,0.1895341220562852
繁栄,-0.1051938675899325,0.2354232499993565,0.0597051818289244,0.2095572232710738,0.2037148918929249,0.472875900733558,-0.1530471375012792,0.0139191480832275,-0.1214039190641728,0.1895341220562852
殷富,-0.1051938675899325,0.2354232499993565,0.0597051818289244,0.2095572232710738,0.2037148918929249,0.472875900733558,-0.1530471375012792,0.0139191480832275,-0.1214039190641728,0.1895341220562852
ストライカー,-0.020320718491996,-0.0847122140967485,-0.4705396612428319,0.0175183476338939,-0.0214662504083151,-0.2570375244460676,0.2391351969751531,0.0272840805488908,0.2593133027178969,-0.0955445017070661
戦闘犠牲者,-0.0442247910678407,-0.0207100206312742,-0.4890729160309265,0.0634204650037881,-0.0042847602455502,-0.2652901092009929,0.2661628134564268,0.0175688744634267,0.1525726944854718,-0.0824004389121775
損耗人員,-0.0442247910678407,-0.0207100206312742,-0.4890729160309265,0.0634204650037881,-0.0042847602455502,-0.2652901092009929,0.2661628134564268,0.0175688744634267,0.1525726944854718,-0.0824004389121775
